time,double_latitude,double_longitude,double_speed,user
1366676424,43.7066974,-72.2891866,0.0,gps_u01
1366677624,43.7066689,-72.2891257,0.0,gps_u01
1366678824,43.7066777,-72.2891591,0.0,gps_u01
1366680024,43.706683,-72.2892834,0.0,gps_u01
1366681224,43.7066635,-72.2891709,0.0,gps_u01
1366682424,43.7066648,-72.2890762,0.0,gps_u01
1366683624,43.7066909,-72.2891788,0.0,gps_u01
1366684824,43.7066325,-72.289179,0.0,gps_u01
1366686024,43.7066421,-72.2891914,0.0,gps_u01
1366687224,43.7066174,-72.2890552,0.0,gps_u01
1366688424,43.7066546,-72.2891048,0.0,gps_u01
1366689624,43.7067037,-72.2890596,0.0,gps_u01
1366690824,43.70667,-72.2890287,0.0,gps_u01
1366692024,43.7066649,-72.2890396,0.0,gps_u01
1366693224,43.7068027,-72.2899276,0.0,gps_u01
1366694424,43.7068481,-72.2900844,0.0,gps_u01
1366695624,43.7066552,-72.2890861,0.0,gps_u01
1366696824,43.7066777,-72.2890791,0.0,gps_u01
1366698024,43.7066535,-72.2890707,0.0,gps_u01
1366699224,43.7066755,-72.289055,0.0,gps_u01
1366700424,43.7066695,-72.2891381,0.0,gps_u01
1366701624,43.7066916,-72.2890237,0.0,gps_u01
1366702824,43.7066849,-72.2890882,0.0,gps_u01
1366704024,43.7066868,-72.2890162,0.0,gps_u01
1366705224,43.706621,-72.2890639,0.0,gps_u01
1366706424,43.706681,-72.2891313,0.0,gps_u01
1366707624,43.7066907,-72.2890253,0.0,gps_u01
1366708824,43.7066878,-72.2890254,0.0,gps_u01
1366710024,43.7066281,-72.2890499,0.0,gps_u01
1366711224,43.7066675,-72.2890546,0.0,gps_u01
1366712424,43.7066464,-72.2890677,0.0,gps_u01
1366713624,43.7066778,-72.289018,0.0,gps_u01
1366714824,43.7066561,-72.2890647,0.0,gps_u01
1366716024,43.7066842,-72.289047,0.0,gps_u01
1366717224,43.7066839,-72.2890468,0.0,gps_u01
1366718424,43.7066887,-72.2890273,0.0,gps_u01
1366719624,43.7066535,-72.2890707,0.0,gps_u01
1366720824,43.7066833,-72.2890599,0.0,gps_u01
1366722024,43.7066226,-72.2890631,0.0,gps_u01
1366723224,43.7066821,-72.2890586,0.0,gps_u01
1366724424,43.7066197,-72.2890786,0.0,gps_u01
1366725624,43.7066959,-72.2890597,0.0,gps_u01
1366726824,43.7066001,-72.2890258,0.0,gps_u01
1366728024,43.7066115,-72.2890444,0.0,gps_u01
1366729224,43.7066534,-72.289074,0.0,gps_u01
1366730424,43.7066534,-72.289074,0.0,gps_u01
1366731624,43.7066275,-72.2890474,0.0,gps_u01
1366732824,43.7066166,-72.2890093,0.0,gps_u01
1366734024,43.7066534,-72.289074,0.0,gps_u01
1366735224,43.7066008,-72.2893496,0.0,gps_u01
1366735300,43.7065977,-72.2894131,0.0,gps_u01
1366737801,43.70233963,-72.28950467,2.0155644,gps_u01
1366739595,43.70182522,-72.28928554,0.0,gps_u01
1366741222,43.70339461,-72.28955148,1.25,gps_u01
1366742424,43.7066547,-72.2890899,0.0,gps_u01
1366743624,43.7065893,-72.2890664,0.0,gps_u01
1366744824,43.7067132,-72.2891135,0.0,gps_u01
1366746024,43.7066557,-72.2891064,0.0,gps_u01
1366747224,43.7066545,-72.2890898,0.0,gps_u01
1366748424,43.7066651,-72.2890893,0.0,gps_u01
1366749624,43.7066554,-72.2891063,0.0,gps_u01
1366750824,43.7066154,-72.2890659,0.0,gps_u01
1366752024,43.7066148,-72.2890567,0.0,gps_u01
1366754424,43.7066661,-72.2890453,0.0,gps_u01
1366755624,43.7066545,-72.2890895,0.0,gps_u01
1366756824,43.7066694,-72.2889869,0.0,gps_u01
1366758024,43.7066546,-72.2890893,0.0,gps_u01
1366759224,43.7066526,-72.2890723,0.0,gps_u01
1366760424,43.7066548,-72.2890892,0.0,gps_u01
1366760461,43.7066375,-72.2891113,0.0,gps_u01
1366762824,43.7015693,-72.288032,0.0,gps_u01
1366764027,43.7028284,-72.2900336,0.0,gps_u01
1366765224,43.7028561,-72.2898858,0.0,gps_u01
1366766427,43.7026445,-72.2897214,0.0,gps_u01
1366767624,43.7066063,-72.2891272,0.0,gps_u01
1366768824,43.7066561,-72.289106,0.0,gps_u01
1366784396,43.7066638,-72.2892033,0.0,gps_u01
1366785595,43.7066216,-72.289065,0.0,gps_u01
1366786795,43.7066766,-72.2891424,0.0,gps_u01
1366787995,43.7067006,-72.2890413,0.0,gps_u01
1366789195,43.7066854,-72.2891275,0.0,gps_u01
1366790395,43.7066569,-72.2890589,0.0,gps_u01
1366791595,43.7067177,-72.2889731,0.0,gps_u01
1366792795,43.7066837,-72.2891636,0.0,gps_u01
1366793995,43.7066126,-72.2890939,0.0,gps_u01
1366795195,43.7068185,-72.2889479,0.0,gps_u01
1366796395,43.7069424,-72.2888958,0.0,gps_u01
1366797595,43.7066854,-72.2890804,0.0,gps_u01
1366798795,43.7066923,-72.2890295,0.0,gps_u01
1366799995,43.7067031,-72.2890774,0.0,gps_u01
1366801195,43.7067008,-72.2891121,0.0,gps_u01
1366802395,43.7066943,-72.2890603,0.0,gps_u01
1366803595,43.7066693,-72.289124,0.0,gps_u01
1366804795,43.7066667,-72.2891039,0.0,gps_u01
1366805995,43.7067171,-72.2889652,0.0,gps_u01
1366807195,43.7066191,-72.2890603,0.0,gps_u01
1366808396,43.70676486,-72.28898128,0.0,gps_u01
1366809595,43.7066235,-72.2891157,0.0,gps_u01
1366810795,43.706682,-72.2891234,0.0,gps_u01
1366811995,43.7066835,-72.2891601,0.0,gps_u01
1366813195,43.706708,-72.2890362,0.0,gps_u01
1366814395,43.7066564,-72.2891661,0.0,gps_u01
1366815595,43.7066515,-72.2891242,0.0,gps_u01
1366816795,43.7067368,-72.2891273,0.0,gps_u01
1366817995,43.7066543,-72.2890894,0.0,gps_u01
1366819195,43.7066554,-72.2890898,0.0,gps_u01
1366820395,43.7066545,-72.2890896,0.0,gps_u01
1366821595,43.7066327,-72.2890728,0.0,gps_u01
1366822795,43.7066194,-72.2890489,0.0,gps_u01
1366823995,43.7066326,-72.2890592,0.0,gps_u01
1366825195,43.7066025,-72.2890414,0.0,gps_u01
1366826349,43.70697555,-72.28918357,0.0,gps_u01
1366827595,43.7066281,-72.289055,0.0,gps_u01
1366828795,43.7066232,-72.2890635,0.0,gps_u01
1366829997,43.7045813,-72.2949626,0.0,gps_u01
1366831195,43.7046887,-72.2952534,0.0,gps_u01
1366832395,43.7045832,-72.2952766,0.0,gps_u01
1366833595,43.7046782,-72.2952134,0.0,gps_u01
1366834795,43.7046031,-72.2952535,0.0,gps_u01
1366835995,43.7046322,-72.2952548,0.0,gps_u01
1366837195,43.7046482,-72.2952532,0.0,gps_u01
1366838396,43.7047995,-72.2946404,0.0,gps_u01
1366839595,43.7066537,-72.2890739,0.0,gps_u01
1366840795,43.7066547,-72.2890897,0.0,gps_u01
1366841995,43.7066547,-72.2890897,0.0,gps_u01
1366843196,43.7051893,-72.2885481,0.0,gps_u01
1366849195,43.7065294,-72.2890155,0.0,gps_u01
1366850395,43.706555,-72.2890161,0.0,gps_u01
1366851595,43.706678,-72.2891082,0.0,gps_u01
1366852795,43.706675,-72.2890603,0.0,gps_u01
1366853995,43.7066718,-72.2890536,0.0,gps_u01
1366855195,43.7066722,-72.2889723,0.0,gps_u01
1366856395,43.7066545,-72.2890897,0.0,gps_u01
1366857595,43.7066545,-72.2890867,0.0,gps_u01
1366858795,43.7066554,-72.2891063,0.0,gps_u01
1366859995,43.7066545,-72.2890896,0.0,gps_u01
1366861197,43.706704,-72.2892258,0.0,gps_u01
1366863595,43.7066547,-72.2890898,0.0,gps_u01
1366864795,43.7067139,-72.2891872,0.0,gps_u01
1366865995,43.7066553,-72.2891065,0.0,gps_u01
1366867195,43.7066939,-72.2890359,0.0,gps_u01
1366868395,43.7066745,-72.2891183,0.0,gps_u01
1366869595,43.7066181,-72.2891357,0.0,gps_u01
1366870795,43.7067041,-72.2892353,0.0,gps_u01
1366871995,43.7066987,-72.2892036,0.0,gps_u01
1366873195,43.7066659,-72.2890146,0.0,gps_u01
1366874395,43.7066719,-72.289045,0.0,gps_u01
1366875596,43.7066869,-72.2890424,0.0,gps_u01
1366876795,43.7066833,-72.2889496,0.0,gps_u01
1366877995,43.7066739,-72.2890443,0.0,gps_u01
1366879195,43.7067068,-72.2891355,0.0,gps_u01
1366880395,43.7066718,-72.2891151,0.0,gps_u01
1366881595,43.706638,-72.2890299,0.0,gps_u01
1366882795,43.7066786,-72.2891077,0.0,gps_u01
1366883995,43.7066682,-72.2891284,0.0,gps_u01
1366885195,43.7066705,-72.2890471,0.0,gps_u01
1366886395,43.7066242,-72.2891218,0.0,gps_u01
1366887595,43.7066123,-72.289051,0.0,gps_u01
1366888795,43.7066699,-72.2890686,0.0,gps_u01
1366889995,43.706671,-72.2890371,0.0,gps_u01
1366891195,43.7066517,-72.2890365,0.0,gps_u01
1366892395,43.7066517,-72.2890365,0.0,gps_u01
1366893595,43.7066525,-72.2890367,0.0,gps_u01
1366894795,43.7066681,-72.2891118,0.0,gps_u01
1366895995,43.7067039,-72.2891173,0.0,gps_u01
1366897195,43.7066744,-72.2890397,0.0,gps_u01
1366898395,43.70668,-72.2890743,0.0,gps_u01
1366899595,43.7066783,-72.2890737,0.0,gps_u01
1366900795,43.7066716,-72.2890404,0.0,gps_u01
1366901995,43.7066612,-72.2890359,0.0,gps_u01
1366903195,43.7066947,-72.2891441,0.0,gps_u01
1366904396,43.7066713,-72.2891265,0.0,gps_u01
1366905595,43.7066599,-72.2891369,0.0,gps_u01
1366906795,43.7066527,-72.2891592,0.0,gps_u01
1366907766,43.70678434,-72.2890812,0.0,gps_u01
1366909196,43.7016162,-72.2880224,0.0,gps_u01
1366910395,43.7015761,-72.2880051,0.0,gps_u01
1366911595,43.7018173,-72.2881499,0.0,gps_u01
1366912796,43.7017921,-72.2881788,0.0,gps_u01
1366913995,43.7018155,-72.2881525,0.0,gps_u01
1366915195,43.7023751,-72.2879978,0.0,gps_u01
1366916396,43.7020304,-72.2880809,0.0,gps_u01
1366917596,43.7022826,-72.2878045,0.0,gps_u01
1366918795,43.7017795,-72.2882156,0.0,gps_u01
1366919995,43.7018154,-72.2881526,0.0,gps_u01
1366921195,43.7017953,-72.2881844,0.0,gps_u01
1366922395,43.702107,-72.2880291,0.0,gps_u01
1366923595,43.7066553,-72.2891065,0.0,gps_u01
1366924795,43.706665,-72.2890503,0.0,gps_u01
1366925995,43.7066583,-72.2891555,0.0,gps_u01
1366927195,43.7067036,-72.2891253,0.0,gps_u01
1366928396,43.7090006,-72.2841359,0.0,gps_u01
1366929595,43.7090127,-72.2841131,0.0,gps_u01
1366930795,43.7066276,-72.2889839,0.0,gps_u01
1366931995,43.706665,-72.2890444,0.0,gps_u01
1366933195,43.7066597,-72.289056,0.0,gps_u01
1366934395,43.7066549,-72.2890622,0.0,gps_u01
1366935595,43.706693,-72.2890492,0.0,gps_u01
1366936795,43.7067012,-72.2890407,0.0,gps_u01
1366937995,43.7066841,-72.2889833,0.0,gps_u01
1366939195,43.7066874,-72.2892062,0.0,gps_u01
1366940395,43.7066659,-72.2890718,0.0,gps_u01
1366941595,43.7066822,-72.2892009,0.0,gps_u01
1366942795,43.7066926,-72.2892308,0.0,gps_u01
1366943995,43.7066891,-72.2891728,0.0,gps_u01
1366945195,43.7067101,-72.2892257,0.0,gps_u01
1366946395,43.7066548,-72.2890895,0.0,gps_u01
1366947595,43.7066552,-72.2890713,0.0,gps_u01
1366948795,43.7066557,-72.2890878,0.0,gps_u01
1366949995,43.7067082,-72.2892699,0.0,gps_u01
1366951195,43.7067094,-72.2892703,0.0,gps_u01
1366952396,43.7066869,-72.2890968,0.0,gps_u01
1366953595,43.7066655,-72.2889714,0.0,gps_u01
1366954795,43.7066653,-72.2890704,0.0,gps_u01
1366955995,43.7067049,-72.2893085,0.0,gps_u01
1366957195,43.706696,-72.2890803,0.0,gps_u01
1366958395,43.7066916,-72.2890405,0.0,gps_u01
1366959595,43.7066928,-72.2890445,0.0,gps_u01
1366960795,43.7066855,-72.2890784,0.0,gps_u01
1366961995,43.7066855,-72.2890784,0.0,gps_u01
1366963195,43.7066846,-72.2890797,0.0,gps_u01
1366964395,43.7066794,-72.2890795,0.0,gps_u01
1366965595,43.7066644,-72.2890873,0.0,gps_u01
1366966795,43.7066962,-72.2890982,0.0,gps_u01
1366967995,43.7066962,-72.2890982,0.0,gps_u01
1366969195,43.7067029,-72.2891592,0.0,gps_u01
1366970395,43.7067043,-72.2891598,0.0,gps_u01
1366971595,43.7066644,-72.2890873,0.0,gps_u01
1366972795,43.7066945,-72.2891078,0.0,gps_u01
1366973995,43.7066957,-72.2891647,0.0,gps_u01
1366975195,43.706678,-72.2891798,0.0,gps_u01
1366976395,43.7066983,-72.289137,0.0,gps_u01
1366977595,43.7066859,-72.2890768,0.0,gps_u01
1366978791,43.706694,-72.2889639,0.0,gps_u01
1366979995,43.7066596,-72.2890007,0.0,gps_u01
1366981195,43.706689,-72.2891632,0.0,gps_u01
1366982397,43.70693004,-72.28946522,0.0,gps_u01
1366983595,43.7066951,-72.2889575,0.0,gps_u01
1366984799,43.7087594,-72.2842128,0.0,gps_u01
1366985995,43.7089473,-72.2841012,0.0,gps_u01
1366987195,43.7089645,-72.2840894,0.0,gps_u01
1366988395,43.7090193,-72.2840952,0.0,gps_u01
1366989596,43.7052851,-72.2904139,0.0,gps_u01
1366990795,43.7052762,-72.290632,0.0,gps_u01
1366991995,43.7052769,-72.290632,0.0,gps_u01
1366993195,43.7052769,-72.290632,0.0,gps_u01
1366994396,43.7029281,-72.2909032,0.0,gps_u01
1366995595,43.7020068,-72.2880365,0.0,gps_u01
1366996795,43.7018771,-72.2879381,0.0,gps_u01
1366997995,43.7018542,-72.2880111,0.0,gps_u01
1366999195,43.7017583,-72.2881941,0.0,gps_u01
1367000395,43.7017915,-72.2879733,0.0,gps_u01
1367001595,43.7023016,-72.2877642,0.0,gps_u01
1367002795,43.7021831,-72.2880081,0.0,gps_u01
1367003995,43.7017739,-72.2882346,0.0,gps_u01
1367005195,43.7021972,-72.287915,0.0,gps_u01
1367006396,43.7066557,-72.2872992,0.0,gps_u01
1367007595,43.7066262,-72.2873413,0.0,gps_u01
1367008795,43.7066253,-72.2873324,0.0,gps_u01
1367009898,43.65929808,-72.32403694,32.75,gps_u01
1367010296,43.62217395,-72.32853534,1.5206907,gps_u01
1367012087,43.62216609,-72.32916178,0.25,gps_u01
1367013597,43.7065363,-72.2891632,0.0,gps_u01
1367014795,43.7066718,-72.2891458,0.0,gps_u01
1367015995,43.7066662,-72.2890632,0.0,gps_u01
1367017195,43.7066162,-72.2890568,0.0,gps_u01
1367018395,43.7066555,-72.2891058,0.0,gps_u01
1367019596,43.7031484,-72.2909778,0.0,gps_u01
1367020795,43.7031431,-72.290964,0.0,gps_u01
1367021995,43.7031423,-72.291121,0.0,gps_u01
1367023196,43.703066,-72.2903965,0.0,gps_u01
1367024395,43.7066323,-72.2890496,0.0,gps_u01
1367025595,43.706673,-72.2891513,0.0,gps_u01
1367026795,43.7066725,-72.289152,0.0,gps_u01
1367027995,43.706663,-72.2891504,0.0,gps_u01
1367029195,43.7066757,-72.2890998,0.0,gps_u01
1367030395,43.7066778,-72.2891869,0.0,gps_u01
1367031595,43.7066778,-72.2891869,0.0,gps_u01
1367032795,43.7066546,-72.2890893,0.0,gps_u01
1367033995,43.7066548,-72.2890893,0.0,gps_u01
1367035195,43.7066539,-72.2890889,0.0,gps_u01
1367036395,43.7066573,-72.2892486,0.0,gps_u01
1367037595,43.7066573,-72.2892486,0.0,gps_u01
1367038795,43.7066876,-72.2891127,0.0,gps_u01
1367039995,43.7066159,-72.2891036,0.0,gps_u01
1367041195,43.7066853,-72.28913,0.0,gps_u01
1367042395,43.7066452,-72.2891531,0.0,gps_u01
1367043595,43.7066506,-72.2890723,0.0,gps_u01
1367044795,43.7066087,-72.2890797,0.0,gps_u01
1367045995,43.7066579,-72.289119,0.0,gps_u01
1367047195,43.7066317,-72.2891178,0.0,gps_u01
1367048395,43.7066384,-72.2890389,0.0,gps_u01
1367049595,43.7066415,-72.2890828,0.0,gps_u01
1367050796,43.7066949,-72.2890553,0.0,gps_u01
1367051995,43.7066419,-72.2890553,0.0,gps_u01
1367053195,43.7066346,-72.2890962,0.0,gps_u01
1367054395,43.70665,-72.2890869,0.0,gps_u01
1367055595,43.7066279,-72.2891008,0.0,gps_u01
1367056795,43.7066399,-72.2890509,0.0,gps_u01
1367057995,43.7066675,-72.2891157,0.0,gps_u01
1367059195,43.7066438,-72.2891423,0.0,gps_u01
1367060395,43.7066523,-72.2890439,0.0,gps_u01
1367061595,43.706688,-72.2890823,0.0,gps_u01
1367062795,43.7066685,-72.2890536,0.0,gps_u01
1367063995,43.7066693,-72.2890589,0.0,gps_u01
1367065195,43.7066506,-72.2891231,0.0,gps_u01
1367066395,43.7066857,-72.2890323,0.0,gps_u01
1367067595,43.7066755,-72.2890492,0.0,gps_u01
1367068795,43.7066831,-72.28918,0.0,gps_u01
1367069995,43.7067116,-72.289159,0.0,gps_u01
1367071195,43.7066551,-72.2890897,0.0,gps_u01
1367072395,43.7066049,-72.2890637,0.0,gps_u01
1367073595,43.7066711,-72.2890044,0.0,gps_u01
1367074795,43.7066659,-72.2890809,0.0,gps_u01
1367075995,43.7066539,-72.2890884,0.0,gps_u01
1367077195,43.7065938,-72.2890536,0.0,gps_u01
1367078395,43.7066719,-72.2890173,0.0,gps_u01
1367079595,43.7066763,-72.289216,0.0,gps_u01
1367080795,43.706622,-72.2890339,0.0,gps_u01
1367081995,43.7066067,-72.2890291,0.0,gps_u01
1367083195,43.7066549,-72.2890882,0.0,gps_u01
1367084395,43.7066557,-72.2891061,0.0,gps_u01
1367085595,43.7065938,-72.2892227,0.0,gps_u01
1367086795,43.7066664,-72.2890846,0.0,gps_u01
1367087995,43.7066914,-72.2891436,0.0,gps_u01
1367089195,43.7066554,-72.2891064,0.0,gps_u01
1367090395,43.7065308,-72.2890923,0.0,gps_u01
1367091595,43.7065478,-72.2891274,0.0,gps_u01
1367092646,43.7022823,-72.28936446,5.5,gps_u01
1367093995,43.62254845,-72.3288487,1.5811388,gps_u01
1367097595,43.7065082,-72.289044,0.0,gps_u01
1367098795,43.7065254,-72.2891229,0.0,gps_u01
1367099068,43.7064781,-72.2889905,0.0,gps_u01
1367100000,43.7063377,-72.2893003,0.0,gps_u01
1367103595,43.7021141,-72.2894181,0.0,gps_u01
1367104795,43.7066554,-72.2891064,0.0,gps_u01
1367105995,43.7066191,-72.2891746,0.0,gps_u01
1367107195,43.7066663,-72.2890705,0.0,gps_u01
1367108395,43.7067056,-72.2889851,0.0,gps_u01
1367109595,43.7068065,-72.2889688,0.0,gps_u01
1367110795,43.7066623,-72.2891215,0.0,gps_u01
1367111995,43.706627,-72.2891073,0.0,gps_u01
1367113195,43.7066547,-72.2890869,0.0,gps_u01
1367114395,43.7066559,-72.2891023,0.0,gps_u01
1367115595,43.7066554,-72.2891064,0.0,gps_u01
1367116795,43.7066144,-72.2890599,0.0,gps_u01
1367117995,43.7066663,-72.2890705,0.0,gps_u01
1367119195,43.7066663,-72.2890761,0.0,gps_u01
1367120395,43.7066675,-72.2891045,0.0,gps_u01
1367121595,43.7066081,-72.2890726,0.0,gps_u01
1367122795,43.7066537,-72.2890736,0.0,gps_u01
1367123995,43.7066651,-72.2890733,0.0,gps_u01
1367125195,43.7066647,-72.2890626,0.0,gps_u01
1367126395,43.7066848,-72.2890308,0.0,gps_u01
1367127595,43.7066789,-72.2890661,0.0,gps_u01
1367128795,43.7066761,-72.2891688,0.0,gps_u01
1367129995,43.7066797,-72.2890346,0.0,gps_u01
1367131195,43.7066601,-72.289123,0.0,gps_u01
1367132395,43.7067044,-72.2891819,0.0,gps_u01
1367133595,43.7066892,-72.2891484,0.0,gps_u01
1367134795,43.7067047,-72.2891854,0.0,gps_u01
1367135995,43.7066646,-72.2891345,0.0,gps_u01
1367137195,43.706625,-72.2890567,0.0,gps_u01
1367138395,43.7066766,-72.2891458,0.0,gps_u01
1367139595,43.7066768,-72.289183,0.0,gps_u01
1367140795,43.7066959,-72.2890516,0.0,gps_u01
1367141995,43.706654,-72.2890924,0.0,gps_u01
1367143195,43.7066779,-72.289077,0.0,gps_u01
1367144395,43.7066779,-72.2891778,0.0,gps_u01
1367145595,43.7067035,-72.2892344,0.0,gps_u01
1367146795,43.7067027,-72.2892357,0.0,gps_u01
1367147995,43.7066926,-72.2890404,0.0,gps_u01
1367149195,43.7066807,-72.2891345,0.0,gps_u01
1367150395,43.7066872,-72.2891787,0.0,gps_u01
1367151595,43.706701,-72.2892012,0.0,gps_u01
1367152795,43.706675,-72.289173,0.0,gps_u01
1367153995,43.7066409,-72.2891475,0.0,gps_u01
1367155195,43.7066905,-72.289196,0.0,gps_u01
1367156395,43.7066823,-72.2891941,0.0,gps_u01
1367157595,43.7066594,-72.2891482,0.0,gps_u01
1367158795,43.7066892,-72.2891477,0.0,gps_u01
1367159995,43.7066747,-72.2891388,0.0,gps_u01
1367161195,43.7066912,-72.2891579,0.0,gps_u01
1367162395,43.706677,-72.2890341,0.0,gps_u01
1367163595,43.7066917,-72.2890417,0.0,gps_u01
1367164795,43.7066409,-72.2890538,0.0,gps_u01
1367165995,43.7066121,-72.2891229,0.0,gps_u01
1367167195,43.7066386,-72.2891171,0.0,gps_u01
1367168395,43.7066751,-72.2891434,0.0,gps_u01
1367169596,43.70482884,-72.29181509,0.5,gps_u01
1367170795,43.7066858,-72.2890394,0.0,gps_u01
1367171995,43.7067041,-72.2890351,0.0,gps_u01
1367173195,43.706598,-72.2890345,0.0,gps_u01
1367174395,43.7066628,-72.2890932,0.0,gps_u01
1367175595,43.7066545,-72.2890896,0.0,gps_u01
1367176795,43.7066646,-72.2889762,0.0,gps_u01
1367177995,43.7066661,-72.2890003,0.0,gps_u01
1367179176,43.70677329,-72.2891307,0.0,gps_u01
1367180395,43.7066663,-72.2890761,0.0,gps_u01
1367181595,43.7066642,-72.2890268,0.0,gps_u01
1367182795,43.7066534,-72.2890739,0.0,gps_u01
1367183995,43.7066534,-72.2890739,0.0,gps_u01
1367185195,43.7066534,-72.2890739,0.0,gps_u01
1367186395,43.7066534,-72.2890739,0.0,gps_u01
1367187595,43.7066534,-72.2890739,0.0,gps_u01
1367188795,43.7066545,-72.2890895,0.0,gps_u01
1367189995,43.7066534,-72.2890739,0.0,gps_u01
1367191195,43.7066534,-72.2890739,0.0,gps_u01
1367192395,43.7066534,-72.2890739,0.0,gps_u01
1367193595,43.7066534,-72.2890739,0.0,gps_u01
1367194795,43.7066534,-72.2890739,0.0,gps_u01
1367195995,43.7066534,-72.2890739,0.0,gps_u01
1367197195,43.7066534,-72.2890739,0.0,gps_u01
1367198395,43.7066534,-72.2890739,0.0,gps_u01
1367199595,43.7066548,-72.2890894,0.0,gps_u01
1367200795,43.7066561,-72.2890885,0.0,gps_u01
1367201995,43.7067271,-72.2890853,0.0,gps_u01
1367203195,43.7067346,-72.289032,0.0,gps_u01
1367204395,43.706739,-72.289153,0.0,gps_u01
1367205595,43.7066747,-72.2891218,0.0,gps_u01
1367206795,43.7066892,-72.2890437,0.0,gps_u01
1367207995,43.7066813,-72.2891998,0.0,gps_u01
1367209195,43.7066581,-72.2891182,0.0,gps_u01
1367210395,43.7066534,-72.2891092,0.0,gps_u01
1367211588,43.70667011,-72.28918523,0.0,gps_u01
1367212795,43.7066251,-72.2890755,0.0,gps_u01
1367213995,43.7066251,-72.2890755,0.0,gps_u01
1367215195,43.7066237,-72.2891119,0.0,gps_u01
1367216395,43.7066819,-72.2891627,0.0,gps_u01
1367217595,43.7066848,-72.2891549,0.0,gps_u01
1367218795,43.7066628,-72.2891372,0.0,gps_u01
1367219995,43.7066456,-72.2890716,0.0,gps_u01
1367221195,43.7066256,-72.2890636,0.0,gps_u01
1367222395,43.7066296,-72.289114,0.0,gps_u01
1367223591,43.70703721,-72.28925409,0.0,gps_u01
1367224795,43.7066982,-72.2891493,0.0,gps_u01
1367225995,43.7066478,-72.2891444,0.0,gps_u01
1367227195,43.7066478,-72.2891444,0.0,gps_u01
1367228395,43.7066686,-72.289174,0.0,gps_u01
1367229595,43.7066153,-72.2890443,0.0,gps_u01
1367230795,43.7066226,-72.2890645,0.0,gps_u01
1367231995,43.7066663,-72.2891204,0.0,gps_u01
1367233195,43.7066485,-72.2891236,0.0,gps_u01
1367234395,43.7066485,-72.2891236,0.0,gps_u01
1367235595,43.7066926,-72.2891528,0.0,gps_u01
1367236795,43.7066917,-72.2891186,0.0,gps_u01
1367237995,43.7067078,-72.2891467,0.0,gps_u01
1367239195,43.7066688,-72.2891451,0.0,gps_u01
1367240395,43.7066671,-72.2889874,0.0,gps_u01
1367241595,43.7066654,-72.2890833,0.0,gps_u01
1367242795,43.7066323,-72.2890745,0.0,gps_u01
1367243995,43.706667,-72.2889954,0.0,gps_u01
1367245195,43.7066654,-72.2890833,0.0,gps_u01
1367246395,43.7066747,-72.2890648,0.0,gps_u01
1367247595,43.7066637,-72.2890941,0.0,gps_u01
1367248796,43.7052915,-72.2903507,0.0,gps_u01
1367249995,43.7052759,-72.2906323,0.0,gps_u01
1367251195,43.7052821,-72.2904387,0.0,gps_u01
1367252397,43.7055113,-72.2899991,0.0,gps_u01
1367253595,43.7065051,-72.289176,0.0,gps_u01
1367254795,43.7020669,-72.2880295,0.0,gps_u01
1367255995,43.7017924,-72.2879737,0.0,gps_u01
1367257195,43.7020684,-72.288056,0.0,gps_u01
1367258395,43.7018207,-72.2881257,0.0,gps_u01
1367259595,43.7017753,-72.2882141,0.0,gps_u01
1367260795,43.7018429,-72.288068,0.0,gps_u01
1367261995,43.7019158,-72.2881274,0.0,gps_u01
1367263195,43.7017452,-72.2881324,0.0,gps_u01
1367264395,43.70178,-72.2881611,0.0,gps_u01
1367265595,43.7017582,-72.2881563,0.0,gps_u01
1367266795,43.7017614,-72.2881941,0.0,gps_u01
1367267995,43.701762,-72.2881947,0.0,gps_u01
1367269195,43.7066361,-72.2890204,0.0,gps_u01
1367270395,43.7066546,-72.2890894,0.0,gps_u01
1367271595,43.7066957,-72.289195,0.0,gps_u01
1367272795,43.7066662,-72.2890766,0.0,gps_u01
1367273995,43.7066911,-72.2891516,0.0,gps_u01
1367275195,43.7066663,-72.2891352,0.0,gps_u01
1367276395,43.7065975,-72.2890476,0.0,gps_u01
1367277595,43.7066785,-72.2891871,0.0,gps_u01
1367278795,43.7066909,-72.2892253,0.0,gps_u01
1367279995,43.7066816,-72.2892685,0.0,gps_u01
1367281195,43.7066458,-72.288993,0.0,gps_u01
1367282395,43.7067084,-72.2890376,0.0,gps_u01
1367283595,43.7067084,-72.2890376,0.0,gps_u01
1367284795,43.7066334,-72.2891652,0.0,gps_u01
1367285995,43.7066092,-72.2891518,0.0,gps_u01
1367287120,43.70692278,-72.28917168,0.0,gps_u01
1367288395,43.7067054,-72.2891723,0.0,gps_u01
1367289595,43.7067034,-72.2890988,0.0,gps_u01
1367290795,43.7066773,-72.2891258,0.0,gps_u01
1367291995,43.7066465,-72.2891099,0.0,gps_u01
1367293195,43.7066224,-72.2890555,0.0,gps_u01
1367294395,43.7066992,-72.2892125,0.0,gps_u01
1367295595,43.7067104,-72.2892407,0.0,gps_u01
1367296796,43.7066931,-72.2891796,0.0,gps_u01
1367297995,43.7066307,-72.2891109,0.0,gps_u01
1367299195,43.7066695,-72.2891528,0.0,gps_u01
1367300395,43.7066554,-72.2890897,0.0,gps_u01
1367301595,43.7066533,-72.2891106,0.0,gps_u01
1367302795,43.7066628,-72.2891227,0.0,gps_u01
